,Year,LocationAbbr,HealthTopic,PolicyTopic,Setting,NumPolicies
2310,2006,NJ,Nutrition,School Nutrition,School/After School,19
2311,2006,NJ,Nutrition,Access to Healthy Foods,Community,19
2312,2006,NJ,Nutrition,Food Assistance Programs,Community,19
2313,2006,NJ,Obesity,Body Mass Index (BMI),Community,10
2314,2006,NJ,Obesity,Appropriations,Community,10
2315,2006,NJ,Obesity,Appropriations,Community,10
2316,2006,NJ,Obesity,Appropriations,Community,10
2317,2006,NJ,Obesity,Food Restrictions,School/After School,10
2318,2006,NJ,Obesity,Appropriations,Community,10
2319,2006,NJ,Obesity,Appropriations,Community,10
2320,2006,NJ,Obesity,Appropriations,Community,10
2321,2006,NJ,Obesity,Appropriations,Community,10
2322,2006,NJ,Obesity,Sugar Sweetened Beverages,School/After School,10
2323,2006,NJ,Physical Activity,Appropriations,Community,14
2324,2006,NJ,Physical Activity,"Parks, Recreation and Trails",Community,14
2325,2006,NJ,Physical Activity,Appropriations,Community,14
2326,2006,NJ,Physical Activity,Appropriations,Community,14
2327,2006,NJ,Physical Activity,"Parks, Recreation and Trails",Community,14
2328,2006,NJ,Physical Activity,Incentives,Community,14
2329,2006,NJ,Physical Activity,Appropriations,Community,14
2330,2006,NJ,Physical Activity,Appropriations,Community,14
2331,2006,NJ,Physical Activity,"Parks, Recreation and Trails",Community,14
2332,2006,NJ,Physical Activity,Public Transportation,Community,14
2333,2006,NJ,Physical Activity,"Parks, Recreation and Trails",Community,14
2334,2006,NJ,Physical Activity,"Parks, Recreation and Trails",Community,14
2335,2006,NJ,Physical Activity,"Parks, Recreation and Trails",Community,14
2336,2006,NJ,Physical Activity,Appropriations,Community,14
2337,2006,NV,Nutrition,Appropriations,Early Care and Education,2
2338,2006,NV,Nutrition,Breastfeeding,Early Care and Education,2
2339,2006,NV,Obesity,Appropriations,Early Care and Education,3
2340,2006,NV,Obesity,Disparities/Equity,Early Care and Education,3
2341,2006,NV,Obesity,Access to Drinking Water,Early Care and Education,3
2342,2006,NV,Physical Activity,Physical Activity Requirements,Early Care and Education,1
2343,2006,NY,Nutrition,Access to Healthy Foods,Community,8
2344,2006,NY,Nutrition,Farmers Markets,Community,8
2345,2006,NY,Nutrition,Appropriations,Community,8
2346,2006,NY,Nutrition,Food Security,Community,8
2347,2006,NY,Nutrition,Agriculture and Farming,Community,8
2348,2006,NY,Nutrition,Disparities/Equity,Community,8
2349,2006,NY,Nutrition,Food Assistance Programs,Community,8
2350,2006,NY,Nutrition,Farm Direct Foods,Community,8
2351,2006,PA,Nutrition,Farm Direct Foods,Community,6
2352,2006,PA,Nutrition,Farm Direct Foods,Community,6
2353,2006,PA,Nutrition,Fruits and Vegetables,Community,6
2354,2006,PA,Nutrition,Agriculture and Farming,Community,6
2355,2006,PA,Nutrition,Agriculture and Farming,Community,6
2356,2006,PA,Nutrition,Fruits and Vegetables,Community,6
2357,2006,UT,Nutrition,Medical Care,Community,2
2358,2006,UT,Nutrition,Media Campaigns,Community,2
2359,2006,UT,Obesity,Menu Labeling,Community,4
2360,2006,UT,Obesity,Appropriations,Community,4
2361,2006,UT,Obesity,Front of Package Labeling,Community,4
2362,2006,UT,Obesity,Health Insurance Coverage,Community,4
2363,2006,UT,Physical Activity,Pedestrians/Walking,Community,4
2364,2006,UT,Physical Activity,Access to Recreational Opportunities,Community,4
2365,2006,UT,Physical Activity,Bicycling,Community,4
2366,2006,UT,Physical Activity,"Parks, Recreation and Trails",Community,4
2367,2006,VA,Nutrition,Media Campaigns,School/After School,7
2368,2006,VA,Nutrition,Incentives,School/After School,7
2369,2006,VA,Nutrition,Correctional Facilities Farms Programs,Community,7
2370,2006,VA,Nutrition,Appropriations,Community,7
2371,2006,VA,Nutrition,Appropriations,School/After School,7
2372,2006,VA,Nutrition,Incentives,School/After School,7
2373,2006,VA,Nutrition,Farm Direct Foods,School/After School,7
2374,2006,VA,Obesity,Food Restrictions,School/After School,4
2375,2006,VA,Obesity,Appropriations,School/After School,4
2376,2006,VA,Obesity,Task Forces/Councils,School/After School,4
2377,2006,VA,Obesity,Task Forces/Councils,School/After School,4
2378,2006,VA,Physical Activity,Physical Education Requirements,School/After School,1
2379,2006,WA,Nutrition,Appropriations,Community,3
2380,2006,WA,Nutrition,Agriculture and Farming,Community,3
2381,2006,WA,Nutrition,Farmers Markets,Community,3
2382,2006,WV,Nutrition,Farmers Markets,Community,3
2383,2006,WV,Nutrition,Appropriations,Community,3
2384,2006,WV,Nutrition,Agriculture and Farming,Community,3
2385,2006,WV,Obesity,Appropriations,School/After School,2
2386,2006,WV,Obesity,Appropriations,Community,2
2387,2006,WV,Physical Activity,Physical Education Requirements,School/After School,1
2388,2007,AK,Nutrition,Appropriations,Community,2
2389,2007,AK,Nutrition,Correctional Facilities Farms Programs,Community,2
2390,2007,AL,Nutrition,Fruits and Vegetables,Community,3
2391,2007,AL,Nutrition,Appropriations,Community,3
2392,2007,AL,Nutrition,Initiatives and Programs,Community,3
2393,2007,AR,Nutrition,Fruits and Vegetables,Community,29
2394,2007,AR,Nutrition,Liability and Indemnity,Community,29
2395,2007,AR,Nutrition,Media Campaigns,Community,29
2396,2007,AR,Nutrition,Appropriations,Early Care and Education,29
2397,2007,AR,Nutrition,School Nutrition,Early Care and Education,29
2398,2007,AR,Nutrition,Appropriations,Community,29
2399,2007,AR,Nutrition,Agriculture and Farming,Community,29
2400,2007,AR,Nutrition,Task Forces/Councils,School/After School,29
2401,2007,AR,Nutrition,Appropriations,Community,29
2402,2007,AR,Nutrition,Appropriations,School/After School,29
2403,2007,AR,Nutrition,Agriculture and Farming,Early Care and Education,29
2404,2007,AR,Nutrition,Correctional Facilities Farms Programs,Community,29
2405,2007,AR,Nutrition,Agriculture and Farming,Community,29
2406,2007,AR,Nutrition,Appropriations,Community,29
2407,2007,AR,Nutrition,School Nutrition,Early Care and Education,29
2408,2007,AR,Nutrition,Appropriations,Community,29
2409,2007,AR,Nutrition,Access to Healthy Foods,Community,29
2410,2007,AR,Nutrition,Incentives,Community,29
2411,2007,AR,Nutrition,School Nutrition,School/After School,29
2412,2007,AR,Nutrition,Farmers Markets,Community,29
2413,2007,AR,Nutrition,Agriculture and Farming,Early Care and Education,29
2414,2007,AR,Nutrition,Correctional Facilities Farms Programs,Community,29
2415,2007,AR,Nutrition,Correctional Facilities Farms Programs,Community,29
2416,2007,AR,Nutrition,Fruits and Vegetables,Community,29
2417,2007,AR,Nutrition,Appropriations,Community,29
2418,2007,AR,Nutrition,Appropriations,Early Care and Education,29
2419,2007,AR,Nutrition,Farm Direct Foods,Community,29
2420,2007,AR,Nutrition,Appropriations,School/After School,29
2421,2007,AR,Nutrition,Disparities/Equity,School/After School,29
2422,2007,AR,Obesity,Front of Package Labeling,Community,11
2423,2007,AR,Obesity,Health Insurance Coverage,Community,11
2424,2007,AR,Obesity,Appropriations,Early Care and Education,11
2425,2007,AR,Obesity,Appropriations,Community,11
2426,2007,AR,Obesity,Appropriations,Community,11
2427,2007,AR,Obesity,Food Restrictions,Community,11
2428,2007,AR,Obesity,Appropriations,Early Care and Education,11
2429,2007,AR,Obesity,Appropriations,Community,11
2430,2007,AR,Obesity,Appropriations,School/After School,11
2431,2007,AR,Obesity,Appropriations,School/After School,11
2432,2007,AR,Obesity,Body Mass Index (BMI),School/After School,11
2433,2007,AR,Physical Activity,Access to Recreational Opportunities,Community,6
2434,2007,AR,Physical Activity,Physical Education Requirements,School/After School,6
2435,2007,AR,Physical Activity,Appropriations,Community,6
2436,2007,AR,Physical Activity,Task Forces/Councils,School/After School,6
2437,2007,AR,Physical Activity,Disparities/Equity,School/After School,6
2438,2007,AR,Physical Activity,"Parks, Recreation and Trails",Community,6
2439,2007,AZ,Obesity,Health Insurance Coverage,Community,1
2440,2007,AZ,Physical Activity,Incentives,Community,1
2441,2007,CA,Nutrition,Trans Fats,School/After School,39
2442,2007,CA,Nutrition,Appropriations,School/After School,39
2443,2007,CA,Nutrition,Farm Direct Foods,Community,39
2444,2007,CA,Nutrition,Appropriations,Community,39
2445,2007,CA,Nutrition,School Nutrition,School/After School,39
2446,2007,CA,Nutrition,Food Assistance Programs,School/After School,39
2447,2007,CA,Nutrition,Agriculture and Farming,Community,39
2448,2007,CA,Nutrition,Appropriations,School/After School,39
2449,2007,CA,Nutrition,Appropriations,Community,39
2450,2007,CA,Nutrition,Agriculture and Farming,School/After School,39
2451,2007,CA,Nutrition,Appropriations,Community,39
2452,2007,CA,Nutrition,Food Assistance Programs,School/After School,39
2453,2007,CA,Nutrition,Access to Healthy Foods,School/After School,39
2454,2007,CA,Nutrition,Appropriations,School/After School,39
2455,2007,CA,Nutrition,School Nutrition,School/After School,39
2456,2007,CA,Nutrition,School Nutrition,School/After School,39
2457,2007,CA,Nutrition,Nutrition Standards,Community,39
2458,2007,CA,Nutrition,Fruits and Vegetables,School/After School,39
2459,2007,CA,Nutrition,Access to Healthy Foods,Community,39
2460,2007,CA,Nutrition,Liability and Indemnity,Community,39
2461,2007,CA,Nutrition,Appropriations,School/After School,39
2462,2007,CA,Nutrition,Farm Direct Foods,Community,39
2463,2007,CA,Nutrition,Fruits and Vegetables,Community,39
2464,2007,CA,Nutrition,Disparities/Equity,Community,39
2465,2007,CA,Nutrition,Disparities/Equity,School/After School,39
2466,2007,CA,Nutrition,Healthier Food Retail and Food Deserts,Community,39
2467,2007,CA,Nutrition,Disparities/Equity,School/After School,39
2468,2007,CA,Nutrition,Farmers Markets,Community,39
2469,2007,CA,Nutrition,Initiatives and Programs,Community,39
2470,2007,CA,Nutrition,Appropriations,Community,39
2471,2007,CA,Nutrition,Liability and Indemnity,Community,39
2472,2007,CA,Nutrition,Initiatives and Programs,Work Place,39
2473,2007,CA,Nutrition,Medical Care,Community,39
2474,2007,CA,Nutrition,Trans Fats,Community,39
2475,2007,CA,Nutrition,Vending,Community,39
2476,2007,CA,Nutrition,Food Security,Community,39
2477,2007,CA,Nutrition,Farm Direct Foods,School/After School,39
2478,2007,CA,Nutrition,Appropriations,School/After School,39
2479,2007,CA,Nutrition,Farm Direct Foods,Community,39
2480,2007,CA,Obesity,Appropriations,School/After School,23
2481,2007,CA,Obesity,Body Mass Index (BMI),School/After School,23
2482,2007,CA,Obesity,Initiatives and Programs,Community,23
2483,2007,CA,Obesity,Appropriations,Community,23
2484,2007,CA,Obesity,Appropriations,School/After School,23
2485,2007,CA,Obesity,Appropriations,School/After School,23
2486,2007,CA,Obesity,Appropriations,School/After School,23
2487,2007,CA,Obesity,Initiatives and Programs,Work Place,23
2488,2007,CA,Obesity,Appropriations,School/After School,23
2489,2007,CA,Obesity,Appropriations,Community,23
2490,2007,CA,Obesity,Appropriations,Community,23
2491,2007,CA,Obesity,Appropriations,Community,23
2492,2007,CA,Obesity,Appropriations,Community,23
2493,2007,CA,Obesity,Initiatives and Programs,Community,23
2494,2007,CA,Obesity,Body Mass Index (BMI),Community,23
2495,2007,CA,Obesity,Food Restrictions,Community,23
2496,2007,CA,Obesity,Food Restrictions,School/After School,23
2497,2007,CA,Obesity,Food Restrictions,Community,23
2498,2007,CA,Obesity,Menu Labeling,Community,23
2499,2007,CA,Obesity,Appropriations,School/After School,23
2500,2007,CA,Obesity,Appropriations,Community,23
2501,2007,CA,Obesity,Food Restrictions,Community,23
2502,2007,CA,Obesity,Body Mass Index (BMI),Community,23
2503,2007,CA,Physical Activity,Initiatives and Programs,Community,27
2504,2007,CA,Physical Activity,Initiatives and Programs,School/After School,27
2505,2007,CA,Physical Activity,Built Environment and Street-Scale Design,Community,27
2506,2007,CA,Physical Activity,Physical Education Requirements,School/After School,27
2507,2007,CA,Physical Activity,Pedestrians/Walking,Community,27
2508,2007,CA,Physical Activity,Initiatives and Programs,Community,27
2509,2007,CA,Physical Activity,Signage for Recreation and Transportation,Community,27
2510,2007,CA,Physical Activity,Public Transportation,Community,27
2511,2007,CA,Physical Activity,Public Transportation,Community,27
2512,2007,CA,Physical Activity,Initiatives and Programs,Community,27
2513,2007,CA,Physical Activity,Safe Routes to Schools,Community,27
2514,2007,CA,Physical Activity,Physical Education Requirements,School/After School,27
2515,2007,CA,Physical Activity,Pedestrians/Walking,Community,27
2516,2007,CA,Physical Activity,Appropriations,Community,27
2517,2007,CA,Physical Activity,"Parks, Recreation and Trails",Community,27
2518,2007,CA,Physical Activity,Physical Education Requirements,School/After School,27
2519,2007,CA,Physical Activity,"Parks, Recreation and Trails",Community,27
2520,2007,CA,Physical Activity,Appropriations,Community,27
2521,2007,CA,Physical Activity,Disabilities,Community,27
2522,2007,CA,Physical Activity,Physical Activity Requirements,School/After School,27
2523,2007,CA,Physical Activity,Initiatives and Programs,Community,27
2524,2007,CA,Physical Activity,Signage for Recreation and Transportation,Community,27
2525,2007,CA,Physical Activity,Initiatives and Programs,Community,27
2526,2007,CA,Physical Activity,Physical Education Requirements,School/After School,27
2527,2007,CA,Physical Activity,Bicycling,Community,27
2528,2007,CA,Physical Activity,Bicycling,Community,27
2529,2007,CA,Physical Activity,Initiatives and Programs,Work Place,27
2530,2007,CO,Nutrition,Agriculture and Farming,School/After School,7
2531,2007,CO,Nutrition,Medical Care,Community,7
2532,2007,CO,Nutrition,School Nutrition,School/After School,7
2533,2007,CO,Nutrition,Access to Healthy Foods,School/After School,7
2534,2007,CO,Nutrition,Disparities/Equity,School/After School,7
2535,2007,CO,Nutrition,Liability and Indemnity,School/After School,7
2536,2007,CO,Nutrition,Appropriations,School/After School,7
2537,2007,CO,Obesity,Appropriations,School/After School,2
2538,2007,CO,Obesity,Appropriations,Community,2
2539,2007,CO,Physical Activity,Pedestrians/Walking,Community,7
2540,2007,CO,Physical Activity,Pedestrians/Walking,School/After School,7
2541,2007,CO,Physical Activity,Bicycling,Community,7
2542,2007,CO,Physical Activity,Public Safety,Community,7
2543,2007,CO,Physical Activity,Initiatives and Programs,School/After School,7
2544,2007,CO,Physical Activity,Appropriations,School/After School,7
2545,2007,CO,Physical Activity,Initiatives and Programs,Community,7
2546,2007,CT,Nutrition,Incentives,Restaurant/Retail,15
2547,2007,CT,Nutrition,Appropriations,Community,15
2548,2007,CT,Nutrition,Appropriations,Community,15
2549,2007,CT,Nutrition,Incentives,Community,15
2550,2007,CT,Nutrition,Initiatives and Programs,Restaurant/Retail,15
2551,2007,CT,Nutrition,Farmers Markets,Restaurant/Retail,15
2552,2007,CT,Nutrition,Farm Direct Foods,Community,15
2553,2007,CT,Nutrition,Food Assistance Programs,Community,15
2554,2007,CT,Nutrition,Incentives,Restaurant/Retail,15
2555,2007,CT,Nutrition,Initiatives and Programs,Community,15
2556,2007,CT,Nutrition,Task Forces/Councils,Community,15
2557,2007,CT,Nutrition,Incentives,Community,15
2558,2007,CT,Nutrition,Farm Direct Foods,Restaurant/Retail,15
2559,2007,CT,Nutrition,Farm Direct Foods,Restaurant/Retail,15
2560,2007,CT,Nutrition,Initiatives and Programs,Community,15
2561,2007,CT,Obesity,Appropriations,Community,3
2562,2007,CT,Obesity,Health Insurance Coverage,Community,3
2563,2007,CT,Obesity,Task Forces/Councils,Community,3
2564,2007,CT,Physical Activity,Appropriations,Community,3
2565,2007,CT,Physical Activity,Task Forces/Councils,Community,3
2566,2007,CT,Physical Activity,Initiatives and Programs,Community,3
2567,2007,DE,Physical Activity,Appropriations,School/After School,3
2568,2007,DE,Physical Activity,Physical Activity Requirements,School/After School,3
2569,2007,DE,Physical Activity,Physical Education Requirements,School/After School,3
2570,2007,FL,Nutrition,Appropriations,Community,2
2571,2007,FL,Nutrition,Media Campaigns,Community,2
2572,2007,FL,Obesity,Appropriations,School/After School,1
2573,2007,FL,Physical Activity,Physical Education Requirements,School/After School,1
2574,2007,GA,Nutrition,Food Security,Restaurant/Retail,2
2575,2007,GA,Nutrition,Farm Direct Foods,Restaurant/Retail,2
2576,2007,GA,Obesity,Food Restrictions,Restaurant/Retail,2
2577,2007,GA,Obesity,Menu Labeling,Restaurant/Retail,2
2578,2007,GA,Physical Activity,Disabilities,School/After School,7
