Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size
2013,SD,South Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),33.5,35.4,37.5,"6,397"
2013,TN,Tennessee,Obesity,% of adults aged >= 18 years with obesity,31.9,33.7,35.5,"5,452"
2013,TN,Tennessee,Obesity,% of adults aged >= 18 years with an overweight classification,32.9,34.7,36.6,"5,452"
2013,TN,Tennessee,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,10.8,12.2,13.7,"4,959"
2013,TN,Tennessee,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),35.8,37.7,39.6,"5,002"
2013,TN,Tennessee,Physical Activity,% of adults with no leisure-time physical activity,35.3,37.2,39.1,"5,196"
2013,TN,Tennessee,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),19.0,20.6,22.4,"4,977"
2013,TN,Tennessee,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,18.0,19.6,21.4,"5,146"
2013,TX,Texas,Obesity,% of adults aged >= 18 years with an overweight classification,33.8,35.3,36.7,"10,085"
2013,TX,Texas,Obesity,% of adults aged >= 18 years with obesity,29.5,30.9,32.3,"10,085"
2013,TX,Texas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),23.5,24.8,26.2,"9,607"
2013,TX,Texas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),40.6,42.1,43.7,"9,672"
2013,TX,Texas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,16.4,17.6,18.8,"9,584"
2013,TX,Texas,Physical Activity,% of adults with no leisure-time physical activity,28.6,30.1,31.5,"10,100"
2013,TX,Texas,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.0,28.4,29.9,"9,974"
2013,UT,Utah,Obesity,% of adults aged >= 18 years with obesity,23.2,24.1,25.1,"12,027"
2013,UT,Utah,Obesity,% of adults aged >= 18 years with an overweight classification,33.9,35.0,36.1,"12,027"
2013,UT,Utah,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),54.1,55.3,56.4,"11,589"
2013,UT,Utah,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.2,32.3,33.4,"11,749"
2013,UT,Utah,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.4,22.4,23.4,"11,459"
2013,UT,Utah,Physical Activity,% of adults with no leisure-time physical activity,19.7,20.6,21.6,"11,937"
2013,UT,Utah,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),32.5,33.5,34.7,"11,504"
2013,VA,Virginia,Obesity,% of adults aged >= 18 years with an overweight classification,35.3,36.8,38.3,"7,941"
2013,VA,Virginia,Obesity,% of adults aged >= 18 years with obesity,25.9,27.2,28.5,"7,941"
2013,VA,Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.3,22.6,23.9,"7,401"
2013,VA,Virginia,Physical Activity,% of adults with no leisure-time physical activity,24.2,25.5,26.9,"7,767"
2013,VA,Virginia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.9,32.4,33.9,"7,663"
2013,VA,Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.3,51.9,53.4,"7,483"
2013,VA,Virginia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.7,32.1,33.6,"7,425"
2013,VT,Vermont,Obesity,% of adults aged >= 18 years with obesity,23.4,24.7,26.1,"6,106"
2013,VT,Vermont,Obesity,% of adults aged >= 18 years with an overweight classification,35.6,37.2,38.8,"6,106"
2013,VT,Vermont,Physical Activity,% of adults with no leisure-time physical activity,19.2,20.5,21.8,"5,986"
2013,VT,Vermont,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.7,30.3,31.9,"5,905"
2013,VT,Vermont,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),57.1,58.8,60.4,"5,792"
2013,VT,Vermont,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),37.5,39.1,40.8,"5,745"
2013,VT,Vermont,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.5,23.0,24.5,"5,735"
2013,WA,Washington,Obesity,% of adults aged >= 18 years with an overweight classification,33.0,34.3,35.5,"10,554"
2013,WA,Washington,Obesity,% of adults aged >= 18 years with obesity,26.0,27.2,28.3,"10,554"
2013,WA,Washington,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),55.0,56.3,57.6,"10,422"
2013,WA,Washington,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),34.7,35.9,37.2,"10,356"
2013,WA,Washington,Physical Activity,% of adults with no leisure-time physical activity,19.0,20.0,21.1,"10,734"
2013,WA,Washington,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.8,21.9,23.0,"10,304"
2013,WA,Washington,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,31.5,32.8,"10,590"
2013,WI,Wisconsin,Obesity,% of adults aged >= 18 years with obesity,28.0,29.8,31.6,"6,188"
2013,WI,Wisconsin,Obesity,% of adults aged >= 18 years with an overweight classification,34.9,36.7,38.7,"6,188"
2013,WI,Wisconsin,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.0,31.9,33.9,"5,606"
2013,WI,Wisconsin,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),51.3,53.4,55.4,"5,652"
2013,WI,Wisconsin,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.9,29.8,31.8,"5,724"
2013,WI,Wisconsin,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.2,20.9,22.6,"5,595"
2013,WI,Wisconsin,Physical Activity,% of adults with no leisure-time physical activity,22.2,23.8,25.6,"5,823"
2013,WV,West Virginia,Obesity,% of adults aged >= 18 years with obesity,33.6,35.1,36.6,"5,636"
2013,WV,West Virginia,Obesity,% of adults aged >= 18 years with an overweight classification,32.2,33.7,35.1,"5,636"
2013,WV,West Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,11.6,12.7,13.9,"5,566"
2013,WV,West Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),46.0,47.6,49.2,"5,587"
2013,WV,West Virginia,Physical Activity,% of adults with no leisure-time physical activity,30.0,31.4,32.9,"5,769"
2013,WV,West Virginia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,17.3,18.6,19.9,"5,752"
2013,WV,West Virginia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.8,31.3,32.8,"5,549"
2013,WY,Wyoming,Obesity,% of adults aged >= 18 years with an overweight classification,34.9,36.6,38.3,"6,147"
2013,WY,Wyoming,Obesity,% of adults aged >= 18 years with obesity,26.2,27.8,29.5,"6,147"
2013,WY,Wyoming,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),34.0,35.7,37.5,"5,747"
2013,WY,Wyoming,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.0,28.6,30.4,"5,958"
2013,WY,Wyoming,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.4,54.2,56.1,"5,796"
2013,WY,Wyoming,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.0,20.5,22.1,"5,727"
2013,WY,Wyoming,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.1,26.6,"6,055"
2014,AK,Alaska,Obesity,% of adults aged >= 18 years with an overweight classification,33.1,35.1,37.2,"4,142"
2014,AK,Alaska,Obesity,% of adults aged >= 18 years with obesity,27.8,29.7,31.7,"4,142"
2014,AK,Alaska,Physical Activity,% of adults with no leisure-time physical activity,17.5,19.2,20.9,"4,378"
2014,AL,Alabama,Obesity,% of adults aged >= 18 years with obesity,32.1,33.5,35.0,"8,190"
2014,AL,Alabama,Obesity,% of adults aged >= 18 years with an overweight classification,32.0,33.4,34.9,"8,190"
2014,AL,Alabama,Physical Activity,% of adults with no leisure-time physical activity,26.3,27.6,29.0,"8,639"
2014,AR,Arkansas,Obesity,% of adults aged >= 18 years with an overweight classification,32.6,34.7,36.8,"4,886"
2014,AR,Arkansas,Obesity,% of adults aged >= 18 years with obesity,33.8,35.9,38.0,"4,886"
2014,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.8,30.7,32.6,"5,250"
2014,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,33.7,35.1,36.4,"13,849"
2014,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,27.7,28.9,30.2,"13,849"
2014,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,20.2,21.2,22.4,"14,829"
2014,CA,California,Obesity,% of adults aged >= 18 years with obesity,23.5,24.7,25.9,"8,025"
2014,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,33.7,35.0,36.4,"8,025"
2014,CA,California,Physical Activity,% of adults with no leisure-time physical activity,20.5,21.7,22.9,"7,822"
2014,CO,Colorado,Obesity,% of adults aged >= 18 years with obesity,20.4,21.3,22.2,"12,567"
2014,CO,Colorado,Obesity,% of adults aged >= 18 years with an overweight classification,35.0,36.1,37.2,"12,567"
2014,CO,Colorado,Physical Activity,% of adults with no leisure-time physical activity,15.6,16.4,17.3,"13,383"
2014,CT,Connecticut,Obesity,% of adults aged >= 18 years with obesity,24.9,26.3,27.7,"7,237"
2014,CT,Connecticut,Obesity,% of adults aged >= 18 years with an overweight classification,32.6,34.1,35.7,"7,237"
2014,CT,Connecticut,Physical Activity,% of adults with no leisure-time physical activity,19.4,20.6,22.0,"7,943"
2014,DE,Delaware,Obesity,% of adults aged >= 18 years with obesity,28.6,30.7,32.8,"3,983"
2014,DE,Delaware,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,36.8,38.9,"3,983"
2014,DE,Delaware,Physical Activity,% of adults with no leisure-time physical activity,23.1,24.9,26.9,"4,293"
2014,FL,Florida,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,36.0,37.4,"9,156"
2014,FL,Florida,Obesity,% of adults aged >= 18 years with obesity,25.0,26.2,27.5,"9,156"
2014,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,22.5,23.7,24.9,"9,796"
2014,GA,Georgia,Obesity,% of adults aged >= 18 years with an overweight classification,33.6,35.2,36.9,"5,844"
2014,GA,Georgia,Obesity,% of adults aged >= 18 years with obesity,28.9,30.5,32.1,"5,844"
2014,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,22.2,23.6,25.1,"6,347"
2014,HI,Hawaii,Obesity,% of adults aged >= 18 years with an overweight classification,34.4,36.0,37.7,"6,905"
2014,HI,Hawaii,Obesity,% of adults aged >= 18 years with obesity,20.7,22.1,23.5,"6,905"
2014,HI,Hawaii,Physical Activity,% of adults with no leisure-time physical activity,18.3,19.6,20.9,"7,245"
2014,IA,Iowa,Obesity,% of adults aged >= 18 years with obesity,29.6,30.9,32.3,"7,572"
2014,IA,Iowa,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,36.0,37.4,"7,572"
2014,IA,Iowa,Physical Activity,% of adults with no leisure-time physical activity,21.5,22.6,23.8,"8,121"
2014,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.1,28.9,30.8,"5,125"
2014,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,34.9,36.8,38.7,"5,125"
2014,ID,Idaho,Physical Activity,% of adults with no leisure-time physical activity,17.2,18.7,20.3,"5,468"
2014,IL,Illinois,Obesity,% of adults aged >= 18 years with obesity,27.6,29.3,31.1,"4,835"
2014,IL,Illinois,Obesity,% of adults aged >= 18 years with an overweight classification,32.7,34.5,36.3,"4,835"
2014,IL,Illinois,Physical Activity,% of adults with no leisure-time physical activity,22.4,23.9,25.6,"5,050"
2014,IN,Indiana,Obesity,% of adults aged >= 18 years with an overweight classification,32.5,33.7,34.9,"10,773"
2014,IN,Indiana,Obesity,% of adults aged >= 18 years with obesity,31.6,32.7,34.0,"10,773"
2014,IN,Indiana,Physical Activity,% of adults with no leisure-time physical activity,25.0,26.1,27.2,"11,510"
2014,KS,Kansas,Obesity,% of adults aged >= 18 years with obesity,30.3,31.3,32.2,"12,825"
2014,KS,Kansas,Obesity,% of adults aged >= 18 years with an overweight classification,33.7,34.7,35.7,"12,825"
2014,KS,Kansas,Physical Activity,% of adults with no leisure-time physical activity,22.9,23.8,24.7,"13,727"
2014,KY,Kentucky,Obesity,% of adults aged >= 18 years with an overweight classification,33.6,35.1,36.6,"10,442"
2014,KY,Kentucky,Obesity,% of adults aged >= 18 years with obesity,30.2,31.6,33.1,"10,442"
2014,KY,Kentucky,Physical Activity,% of adults with no leisure-time physical activity,26.9,28.2,29.6,"11,189"
2014,LA,Louisiana,Obesity,% of adults aged >= 18 years with obesity,33.4,34.9,36.4,"6,366"
2014,LA,Louisiana,Obesity,% of adults aged >= 18 years with an overweight classification,32.6,34.1,35.5,"6,366"
2014,LA,Louisiana,Physical Activity,% of adults with no leisure-time physical activity,28.1,29.5,30.9,"6,772"
2014,MA,Massachusetts,Obesity,% of adults aged >= 18 years with an overweight classification,34.3,35.6,36.8,"14,394"
2014,MA,Massachusetts,Obesity,% of adults aged >= 18 years with obesity,22.3,23.3,24.4,"14,394"
2014,MA,Massachusetts,Physical Activity,% of adults with no leisure-time physical activity,19.1,20.1,21.1,"15,632"
2014,MD,Maryland,Obesity,% of adults aged >= 18 years with an overweight classification,33.8,35.3,36.9,"11,713"
2014,MD,Maryland,Obesity,% of adults aged >= 18 years with obesity,28.1,29.6,31.1,"11,713"
2014,MD,Maryland,Physical Activity,% of adults with no leisure-time physical activity,20.1,21.4,22.8,"12,556"
2014,ME,Maine,Obesity,% of adults aged >= 18 years with obesity,26.9,28.2,29.5,"8,705"
2014,ME,Maine,Obesity,% of adults aged >= 18 years with an overweight classification,34.9,36.3,37.6,"8,705"
2014,ME,Maine,Physical Activity,% of adults with no leisure-time physical activity,18.7,19.7,20.9,"9,118"
2014,MI,Michigan,Obesity,% of adults aged >= 18 years with an overweight classification,33.6,34.9,36.2,"8,024"
2014,MI,Michigan,Obesity,% of adults aged >= 18 years with obesity,29.4,30.7,32.0,"8,024"
2014,MI,Michigan,Physical Activity,% of adults with no leisure-time physical activity,24.3,25.5,26.7,"8,455"
2014,MN,Minnesota,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,36.5,37.4,"15,309"
2014,MN,Minnesota,Obesity,% of adults aged >= 18 years with obesity,26.8,27.6,28.5,"15,309"
2014,MN,Minnesota,Physical Activity,% of adults with no leisure-time physical activity,19.5,20.2,21.0,"16,395"
2014,MO,Missouri,Obesity,% of adults aged >= 18 years with obesity,28.6,30.2,31.9,"6,695"
2014,MO,Missouri,Obesity,% of adults aged >= 18 years with an overweight classification,33.7,35.4,37.1,"6,695"
2014,MO,Missouri,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.0,26.6,"7,076"
2014,MS,Mississippi,Obesity,% of adults aged >= 18 years with an overweight classification,33.1,35.2,37.3,"3,975"
2014,MS,Mississippi,Obesity,% of adults aged >= 18 years with obesity,33.4,35.5,37.6,"3,975"
2014,MS,Mississippi,Physical Activity,% of adults with no leisure-time physical activity,29.7,31.6,33.6,"4,203"
2014,MT,Montana,Obesity,% of adults aged >= 18 years with an overweight classification,35.0,36.6,38.3,"7,064"
2014,MT,Montana,Obesity,% of adults aged >= 18 years with obesity,24.9,26.4,27.9,"7,064"
2014,MT,Montana,Physical Activity,% of adults with no leisure-time physical activity,18.3,19.6,20.9,"7,493"
2014,NC,North Carolina,Obesity,% of adults aged >= 18 years with obesity,28.4,29.7,31.0,"6,621"
2014,NC,North Carolina,Obesity,% of adults aged >= 18 years with an overweight classification,34.5,35.9,37.3,"6,621"
2014,NC,North Carolina,Physical Activity,% of adults with no leisure-time physical activity,22.1,23.2,24.4,"7,281"
